player_id,position,g,primary_key,stamina,fst,snk,cutt,crv,sld,chg,splt,frk,circhg,scr,kncrv,knbl,Cfram,Cabil,Carm,OFrange,OFarm,OFerror,IFrange,IFerror,IFarm,turnDP,season_year
39587,6,131,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,66,67,98,94,72,100,2102
39596,6,111,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,27,88,43,87,72,81,83,2102
39625,2,130,C,1,0,0,0,0,0,0,0,0,0,0,0,0,68,74,33,10,12,23,22,14,7,4,2102
39691,5,144,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,41,74,7,66,41,95,30,2102
39776,2,36,C,1,0,0,0,0,0,0,0,0,0,0,0,0,65,65,68,20,43,7,7,15,49,7,2102
39787,4,73,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,41,51,46,67,82,73,80,2102
39789,2,63,C,1,0,0,0,0,0,0,0,0,0,0,0,0,69,77,55,6,30,8,26,19,30,6,2102
39940,6,149,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,21,73,52,93,86,83,88,2102
39957,2,113,C,1,0,0,0,0,0,0,0,0,0,0,0,0,80,87,42,7,24,8,26,21,17,7,2102
39974,6,151,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,47,39,93,62,63,86,2102
39979,5,112,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,44,46,39,69,66,70,53,2102
39984,5,80,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,52,44,51,94,52,62,2102
40126,2,20,C,1,0,0,0,0,0,0,0,0,0,0,0,0,52,54,38,10,30,36,19,33,24,5,2102
40134,6,26,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,28,13,32,59,51,29,48,2102
40138,2,91,C,1,0,0,0,0,0,0,0,0,0,0,0,0,88,85,69,53,43,4,10,24,39,6,2102
40180,6,151,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,63,67,72,83,91,90,84,2102
40181,9,27,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,62,97,56,14,7,53,3,2102
40212,9,20,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,34,39,44,31,26,23,19,2102
40265,7,67,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,57,78,55,32,35,27,5,2102
40306,4,83,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,17,34,46,75,77,50,70,2102
40311,7,36,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,59,62,39,68,75,74,75,2102
40325,9,131,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,63,72,61,34,9,32,4,2102
40389,6,46,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,11,81,44,77,79,94,90,2102
40410,8,120,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,80,69,68,44,25,22,3,2102
40411,5,127,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,31,93,74,79,100,98,88,2102
40419,6,125,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,10,70,50,89,64,85,74,2102
40442,4,62,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,8,65,42,72,71,79,84,2102
40465,7,112,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,67,75,70,70,79,78,72,2102
40512,2,56,C,1,0,0,0,0,0,0,0,0,0,0,0,0,72,77,78,1,61,10,18,36,62,7,2102
40646,4,152,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,16,46,39,73,54,54,58,2102
40686,5,46,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,48,50,28,66,42,56,50,2102
40771,9,125,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,67,63,48,42,20,28,5,2102
40871,5,20,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,23,70,43,54,75,83,27,2102
40908,7,152,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66,68,66,36,18,41,18,2102
41117,4,101,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,27,19,29,73,69,47,71,2102
41130,9,36,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,79,65,67,51,35,29,6,2102
41225,7,53,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,72,39,51,61,35,12,50,2102
41607,6,76,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,8,57,43,88,43,68,54,2102
41629,4,63,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,15,79,32,76,56,69,56,2102
42199,7,69,LF,57,78,35,0,49,0,0,0,0,0,0,0,0,4,3,4,59,52,54,10,18,35,7,2102
42226,8,113,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,87,68,50,34,19,22,4,2102
42267,2,132,C,1,0,0,0,0,0,0,0,0,0,0,0,0,70,77,80,6,58,7,11,24,53,6,2102
42281,4,135,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,35,66,29,76,74,75,71,2102
42377,6,117,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,32,85,55,81,100,70,98,2102
42507,2,34,C,1,0,0,0,0,0,0,0,0,0,0,0,0,59,75,35,29,8,21,23,11,14,8,2102
42565,6,131,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,57,65,64,81,86,85,86,2102
42688,5,44,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,20,64,56,73,59,65,35,2102
42743,2,32,C,1,0,0,0,0,0,0,0,0,0,0,0,0,71,74,70,17,52,7,29,24,50,24,2102
42752,7,41,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,65,59,43,30,18,33,20,2102
42767,2,31,C,1,0,0,0,0,0,0,0,0,0,0,0,0,65,80,72,7,54,20,13,15,61,7,2102
42853,2,80,C,1,0,0,0,0,0,0,0,0,0,0,0,0,82,79,37,10,21,26,8,30,16,6,2102
42856,7,93,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,64,49,60,44,34,10,40,2102
42881,2,133,C,1,0,0,0,0,0,0,0,0,0,0,0,0,70,73,66,6,51,18,11,20,50,6,2102
42970,2,117,C,1,0,0,0,0,0,0,0,0,0,0,0,0,60,66,70,7,44,7,23,30,42,6,2102
43217,7,125,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,80,92,76,34,25,25,4,2102
43263,4,63,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,28,42,50,62,85,71,63,2102
43279,8,24,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,77,70,101,50,38,42,46,2102
43332,2,44,C,1,0,0,0,0,0,0,0,0,0,0,0,0,62,65,51,4,44,44,9,32,40,11,2102
43385,8,140,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,76,83,69,29,25,42,3,2102
43502,8,144,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,81,55,61,46,38,12,36,2102
43700,9,127,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,71,69,28,47,32,39,4,2102
43802,6,119,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,6,85,64,73,96,84,82,2102
43909,2,34,C,1,0,0,0,0,0,0,0,0,0,0,0,0,74,74,50,12,29,41,17,9,27,6,2102
44046,6,115,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,63,68,63,71,86,75,67,2102
44144,2,110,C,1,0,0,0,0,0,0,0,0,0,0,0,0,92,93,51,16,33,55,7,23,37,6,2102
44157,9,60,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,60,62,72,15,13,34,3,2102
44175,2,22,C,1,0,0,0,0,0,0,0,0,0,0,0,0,67,77,42,33,22,7,18,19,23,14,2102
44301,9,50,RF,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,4,68,81,47,30,11,44,10,2102
44319,2,53,C,1,0,0,0,0,0,0,0,0,0,0,0,0,58,60,84,6,64,6,53,19,59,6,2102
44414,7,83,LF,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,2,52,51,63,39,27,22,4,2102
44459,9,126,RF,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,4,60,85,57,20,23,37,5,2102
44473,8,78,CF,1,6,0,0,0,0,0,0,0,0,0,0,0,5,4,6,80,88,72,32,11,47,21,2102
44539,7,67,LF,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,5,77,54,67,38,24,31,17,2102
44710,9,70,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,65,86,53,18,21,54,12,2102
44889,6,71,SS,1,11,0,0,0,0,0,0,0,0,0,0,0,2,1,1,16,47,62,98,64,63,65,2102
45113,9,104,RF,59,87,84,99,0,0,51,0,0,0,0,0,0,2,1,4,57,53,51,22,29,52,4,2102
45622,2,69,C,1,6,0,0,0,0,0,0,0,0,0,0,0,70,64,41,2,34,43,6,11,21,18,2102
45676,2,42,C,1,9,0,0,0,0,0,0,0,0,0,0,0,81,82,44,10,25,9,2,5,18,6,2102
45772,2,50,C,1,0,0,0,0,0,0,0,0,0,0,0,0,62,59,58,15,45,6,13,24,45,6,2102
45901,8,150,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,74,36,70,19,33,25,4,2102
45957,5,130,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,28,56,32,64,49,75,42,2102
46065,4,78,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,29,18,30,70,73,48,74,2102
46113,9,22,RF,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,1,73,74,64,43,32,31,32,2102
46430,5,61,3B,1,7,0,0,0,0,0,0,0,0,0,0,0,2,1,4,67,77,63,66,84,89,72,2102
47001,2,30,C,1,4,0,0,0,0,0,0,0,0,0,0,0,64,63,90,9,79,8,11,31,82,2,2102
47056,2,51,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,91,85,7,49,31,19,11,52,41,2102
47286,8,139,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,75,65,63,29,11,33,4,2102
47558,9,147,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,58,73,69,14,25,25,4,2102
47609,4,144,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,30,8,34,74,79,47,76,2102
47759,6,101,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,17,64,66,78,77,77,75,2102
47791,7,110,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,69,38,78,39,36,9,42,2102
47844,8,93,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,70,63,47,29,16,17,4,2102
48170,5,36,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,46,27,76,68,64,54,2102
48270,5,64,3B,1,11,0,0,0,0,0,0,0,0,0,0,0,2,1,2,69,60,47,55,45,64,48,2102
48281,9,129,RF,1,11,0,0,0,0,0,0,0,0,0,0,0,2,1,4,60,92,61,9,17,62,14,2102
48552,2,101,C,1,7,0,0,0,0,0,0,0,0,0,0,0,86,85,32,8,27,29,14,20,26,7,2102
48681,4,145,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,38,56,53,80,81,81,74,2102
48846,6,35,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,62,63,52,87,82,83,84,2102
48965,5,136,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,19,81,62,60,61,74,65,2102
49060,9,24,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,73,50,51,58,50,29,4,2102
49397,4,43,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,7,14,16,11,29,26,60,54,47,63,2102
49432,7,79,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,73,57,69,17,18,33,4,2102
49822,8,45,CF,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,4,80,38,75,40,36,6,38,2102
50274,5,137,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,5,23,64,55,56,61,60,42,2102
50506,5,89,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,29,66,46,72,64,75,75,2102
50867,2,122,C,1,0,0,0,0,0,0,0,0,0,0,0,0,94,96,93,8,69,3,16,17,69,8,2102
53393,9,65,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,74,62,78,44,29,12,42,2102
63350,6,41,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,63,73,54,83,72,86,76,2102
63651,8,150,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,82,79,73,42,31,25,33,2102
63791,2,109,C,1,0,0,0,0,0,0,0,0,0,0,0,0,77,81,77,7,51,7,10,7,50,1,2102
63884,2,44,C,30,15,0,0,1,12,0,0,0,0,0,0,0,76,72,32,9,26,17,9,16,26,6,2102
64705,7,90,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,84,51,77,49,41,6,37,2102
66138,2,52,C,1,13,0,0,0,0,0,0,0,0,0,0,0,66,63,21,16,21,23,10,23,27,7,2102
70721,7,114,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,77,69,50,39,25,34,4,2102
70722,5,42,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,43,67,37,75,56,76,61,2102
70729,7,44,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,79,71,71,61,40,40,4,2102
70752,9,37,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,67,47,45,49,26,15,31,2102
70796,6,132,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,73,70,59,97,81,88,71,2102
70871,9,34,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,48,84,37,50,41,55,4,2102
70906,8,110,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,73,46,46,53,34,12,34,2102
71006,4,31,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,44,57,42,81,60,64,60,2102
71007,7,63,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,64,52,48,39,21,22,3,2102
71008,8,27,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,75,71,49,48,24,37,30,2102
71073,5,120,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,35,61,32,70,62,66,58,2102
71177,6,147,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,59,64,49,64,72,73,71,2102
71194,8,126,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,63,47,61,18,17,18,12,2102
71328,4,35,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,37,46,38,74,52,44,64,2102
71390,4,49,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,30,63,37,71,62,71,66,2102
71396,5,64,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,36,69,36,70,51,71,59,2102
71447,5,22,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,60,65,46,75,79,74,65,2102
71456,2,113,C,1,0,0,0,0,0,0,0,0,0,0,0,0,68,65,54,17,33,24,25,34,27,6,2102
71461,2,109,C,1,0,0,0,0,0,0,0,0,0,0,0,0,60,59,45,10,30,8,23,37,31,11,2102
71463,6,141,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,73,49,51,95,70,66,69,2102
71495,4,74,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,52,48,29,73,52,69,67,2102
71571,9,105,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,65,59,49,11,12,32,3,2102
71588,4,131,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,28,20,56,66,77,43,45,2102
71602,4,141,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,52,62,58,78,55,65,57,2102
71629,2,54,C,1,0,0,0,0,0,0,0,0,0,0,0,0,83,82,79,1,59,12,20,13,61,24,2102
71654,6,154,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,57,64,51,82,76,82,86,2102
71682,6,137,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,66,57,85,94,80,86,2102
71686,5,26,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,26,60,35,62,46,69,26,2102
71759,9,34,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,58,60,53,25,17,49,8,2102
71790,4,114,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,45,50,38,70,50,51,52,2102
71893,4,102,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,18,71,50,59,77,70,59,2102
71917,9,50,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,50,72,29,27,21,41,3,2102
71997,6,44,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,53,88,56,86,84,90,77,2102
72056,9,152,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,65,57,58,79,43,56,65,2102
72068,4,96,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,53,41,40,85,55,49,67,2102
72077,2,133,C,1,0,0,0,0,0,0,0,0,0,0,0,0,60,73,40,27,30,16,29,22,26,5,2102
72082,4,48,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,45,69,31,81,67,71,45,2102
72273,8,76,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,77,69,59,20,15,23,10,2102
72367,4,38,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,59,34,55,63,39,8,44,2102
72394,4,50,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,23,77,50,59,76,71,46,2102
72404,4,77,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,63,55,50,82,69,71,70,2102
72409,9,147,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,62,63,40,30,23,44,3,2102
72425,2,133,C,1,0,0,0,0,0,0,0,0,0,0,0,0,82,82,60,39,32,50,17,26,34,8,2102
72438,5,122,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,28,56,50,49,71,76,31,2102
72442,9,41,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,59,62,31,12,7,26,3,2102
72447,7,140,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,66,53,56,51,32,34,35,2102
72459,2,72,C,1,0,0,0,0,0,0,0,0,0,0,0,0,65,68,60,17,52,25,17,32,46,2,2102
72468,4,89,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,47,74,44,84,74,79,73,2102
72481,9,51,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,63,66,37,40,25,47,4,2102
72513,4,111,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,30,29,37,68,69,51,75,2102
72515,4,26,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,63,82,58,72,64,84,61,2102
72522,9,61,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,62,69,62,38,21,30,3,2102
72551,9,107,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,70,51,53,38,28,23,3,2102
72614,4,42,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,79,61,43,62,39,38,39,2102
72619,8,86,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,83,78,63,44,28,40,29,2102
72624,8,78,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,79,61,49,32,20,26,4,2102
72638,9,32,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,56,60,45,19,17,43,3,2102
72651,2,47,C,1,0,0,0,0,0,0,0,0,0,0,0,0,57,59,60,17,34,3,28,48,37,6,2102
72667,2,67,C,1,0,0,0,0,0,0,0,0,0,0,0,0,71,71,79,18,55,2,12,8,51,4,2102
72920,5,77,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,56,69,46,77,53,75,52,2102
72995,4,63,2B,79,22,0,0,0,0,20,25,0,0,0,0,0,4,2,3,50,33,32,73,48,51,63,2102
73112,4,102,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,78,18,53,73,72,39,67,2102
73293,7,75,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,55,57,60,53,37,28,40,2102
73629,6,20,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,72,73,51,76,71,80,80,2102
73633,2,29,C,1,0,0,0,0,0,0,0,0,0,0,0,0,76,75,56,16,39,50,29,30,38,5,2102
73655,4,77,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,42,21,55,53,63,43,62,2102
73667,7,20,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,49,77,53,75,63,78,64,2102
73680,6,83,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,25,66,40,96,76,66,67,2102
73693,5,24,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,11,39,59,43,46,34,68,46,2102
73706,8,63,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,81,58,68,53,31,22,34,2102
73709,8,152,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,66,77,38,55,38,53,3,2102
73792,7,94,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,61,51,70,25,20,15,13,2102
73866,6,134,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,40,50,35,78,89,66,64,2102
73883,9,28,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,62,89,61,16,8,64,3,2102
73956,7,21,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,67,32,57,42,12,46,16,2102
74046,5,90,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,29,44,32,55,53,68,44,2102
74056,5,91,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,37,56,32,69,62,77,55,2102
74084,5,33,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,36,50,38,52,59,78,35,2102
74110,9,44,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,12,7,14,60,53,38,26,13,57,17,2102
74185,7,25,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,66,43,56,8,7,19,1,2102
74200,7,55,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,67,35,54,24,20,28,9,2102
74274,7,104,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,60,46,48,37,30,32,28,2102
74302,7,141,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,77,39,55,58,45,14,39,2102
74315,9,32,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,55,73,42,44,42,85,46,2102
74316,7,119,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,58,70,63,11,11,36,6,2102
74429,8,91,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,58,32,39,30,31,9,10,2102
74448,2,85,C,1,0,0,0,0,0,0,0,0,0,0,0,0,64,58,70,56,50,52,21,14,49,8,2102
74527,5,57,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,46,59,30,70,53,70,52,2102
74663,5,115,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,61,67,43,64,57,70,46,2102
74667,7,79,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,60,50,27,8,1,20,1,2102
75196,6,47,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,11,9,10,32,45,29,63,51,65,48,2102
75405,7,96,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,67,43,47,42,31,18,3,2102
75519,2,93,C,1,0,0,0,0,0,0,0,0,0,0,0,0,66,67,73,57,65,53,26,8,61,50,2102
75529,7,30,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,62,55,34,31,24,48,18,2102
75544,9,118,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,68,73,66,39,34,50,29,2102
75563,7,65,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,66,42,51,22,20,30,14,2102
76112,4,38,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,17,27,32,65,64,54,65,2102
76146,9,102,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,57,63,67,28,22,55,21,2102
76169,2,39,C,1,0,0,0,0,0,0,0,0,0,0,0,0,61,56,71,29,57,33,34,16,60,7,2102
76846,7,32,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,55,42,45,50,41,15,38,2102
76953,6,35,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14,30,61,22,62,73,60,58,2102
77115,2,26,C,1,0,0,0,0,0,0,0,0,0,0,0,0,63,60,63,53,52,41,22,20,60,2,2102
77446,4,38,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,37,60,46,54,53,70,30,2102
77492,8,95,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,75,37,59,15,15,18,3,2102
77524,7,45,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,15,67,43,52,40,38,43,3,2102
78273,7,49,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,53,41,63,42,65,42,2102
78286,8,35,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,43,24,55,5,7,15,1,2102
78676,4,118,2B,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,55,61,51,82,65,66,70,2102
78706,8,20,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,64,42,51,6,6,15,1,2102
78738,9,153,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,12,16,13,69,55,51,17,16,31,10,2102
78869,7,83,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,44,48,64,22,23,42,17,2102
78890,7,25,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,56,55,68,33,29,44,3,2102
79020,8,70,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,16,9,12,79,49,70,27,25,25,18,2102
79068,6,78,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,40,52,38,56,55,73,74,2102
79070,7,62,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,16,9,12,69,54,65,31,27,35,30,2102
79125,5,142,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,15,51,74,42,37,68,98,29,2102
79556,8,91,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,83,75,65,73,65,54,60,2102
79559,8,34,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,71,34,52,28,26,21,17,2102
79645,9,70,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,69,48,71,15,12,28,9,2102
79684,5,118,3B,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,42,41,51,65,54,44,76,2102
79704,8,99,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,82,72,49,36,33,37,25,2102
79783,7,61,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,14,15,11,68,29,42,12,11,16,2,2102
83453,2,56,C,1,0,0,0,0,0,0,0,0,0,0,0,0,74,83,52,34,51,42,18,22,51,5,2102
